english,zh_tw,status,scope,first_book,first_page,first_context,occurrences,representative_source,variants
Goals,目標,existing-site,heading-only,VEoR,77,data/4/entries/6/entries/4/entries/2/entries/0,9,"At first, Mercy speaks vaguely about the pilgrims' goals. If the characters offer aid or helpful advice, Mercy talks about the pilgrims' expeditions to ruined colossi. Mercy then tells the characters that the pilgrims have been extracting {@item Docent|ERLW|Docents} from these ruins, and that the pilgrims consider the items sacred. Mercy also talks about the pilgrims' recent run-ins with rival salvagers. Mercy mentions two other groups in particular: a band of Cyran veterans that watches Mercy's group from the shadows, and a gang of openly hostile warforged that the pilgrims avoid at all costs. This latter group, Mercy explains, is loyal to the Lord of Blades, a local warmonger who conscripts warforged to his bloody cause of wiping out anyone who opposes him.",目標
Gold Chest,黃金寶箱,draft-heading-proposed,heading-only,VEoR,140,data/7/entries/5/entries/3/entries/12/entries/2/items/0/name,2,Gold Chest,黃金寶箱
Golden Locket,黃金吊墜,draft-heading-proposed,heading-only,VNotEE,,data/0/entries/6/entries/5/entries/6/entries/2/entries/1/items/0/name,2,Golden Locket,黃金吊墜
Goristro Raid,巨牛魔 突襲,draft-heading-proposed,heading-only,VEoR,152,data/8/entries/4/entries/5/name,1,Goristro Raid,巨牛魔 突襲
Graphic Designer:,平面設計師：,draft-heading-proposed,heading-only,VNotEE,,data/0/entries/8/entries/0/entries/0/items/0/items/5/name,2,Graphic Designer:,平面設計師：
Graphic Designers:,平面設計師：,draft-heading-proposed,heading-only,VEoR,,data/15/entries/0/items/7/name,1,Graphic Designers:,平面設計師：
Grate Trap,格柵陷阱,draft-heading-proposed,heading-only,VEoR,20,data/1/entries/6/entries/2/entries/5/entries/3/name,1,Grate Trap,格柵陷阱
Gravity,重力,draft-heading-proposed,heading-only,VEoR,57,data/3/entries/3/entries/1/entries/3/name,14,Gravity,重力
Gravity Tiles,重力瓦片,draft-heading-proposed,heading-only,VEoR,82,data/4/entries/8/entries/4/entries/1/entries/1/items/1/name,2,Gravity Tiles,重力瓦片
Graymatter Fluid,灰質流體,draft-heading-proposed,heading-only,VEoR,82,data/4/entries/8/entries/4/entries/3/name,16,Graymatter Fluid,灰質流體
Graymatter Guardian,灰質守護者,draft-heading-proposed,heading-only,VEoR,88,data/4/entries/8/entries/5/entries/29/entries/2,2,"When the characters arrive in this area, the graymatter engine manifests a physical entity to converse with the party. Proceed to the ""{@area Graymatter Guardian|20e|x}"" section below.",灰質守護者
Green Circle,綠色圓圈,draft-heading-proposed,heading-only,VEoR,137,data/7/entries/5/entries/3/entries/6/entries/6/items/5/name,1,Green Circle,綠色圓圈
Green Crescent Moon,綠月牙,draft-heading-proposed,heading-only,VEoR,137,data/7/entries/5/entries/3/entries/6/entries/6/items/2/name,1,Green Crescent Moon,綠月牙
Green Star,綠星,draft-heading-proposed,heading-only,VEoR,137,data/7/entries/5/entries/3/entries/6/entries/6/items/0/name,1,Green Star,綠星
Grottenelle,格羅特妮爾,project-proposed,matching-English-source-string-only,VEoR,49,data/2/entries/10/entries/6/entries/4/entries/1,10,"Cultists and agents gather here to commune with Lolth's Abyssal servants and occasionally summon Fiends to assist with missions. The figure at the table is Grottenelle Stonecutter, a chaotic evil, svirfneblin {@creature mage} who serves as the facility's high summoner.",格羅特內爾
Grottenelle Stonecutter,格羅特妮爾·鑿石,corrected-site,matching-English-source-string-only,VEoR,49,data/2/entries/10/entries/6/entries/4/entries/1,3,"Cultists and agents gather here to commune with Lolth's Abyssal servants and occasionally summon Fiends to assist with missions. The figure at the table is Grottenelle Stonecutter, a chaotic evil, svirfneblin {@creature mage} who serves as the facility's high summoner.",洞穴巨人石匠;格羅特內爾·斯通卡特
Grotto Entrance,洞穴入口,draft-heading-proposed,heading-only,VEoR,112,data/6/entries/5/entries/4/entries/3/entries/3/name,1,Grotto Entrance,洞穴入口
Guardians,守衛,draft-heading-proposed,heading-only,VEoR,119,data/6/entries/8/entries/8/entries/2/entries/2,4,Two {@creature Moonlight Guardian|VEoR|moonlight guardians} (see {@adventure appendix A|VEoR|12}) guard this secret entrance. They attack any intruders on sight and fight until destroyed.,守衛
Guerthel,格爾瑟爾,project-proposed,matching-English-source-string-only,VEoR,120,data/6/entries/8/entries/8/entries/5/entries/1,3,"The creatures are four {@creature Wraith||wraiths}. When Akaazi (see {@area area V34|350|x}) isn't present, these wraiths lead the small army of Undead soldiers stationed in the underground garrison ({@area area V8|311|x}). A wraith named Guerthel is Akaazi's favorite; he carries an iron key that unlocks the doors to {@area areas V7|30b|x} and {@area V10|314|x}.",格瑟爾;古瑟爾
Gust Nozzles,噴射口,draft-heading-proposed,heading-only,VEoR,142,data/7/entries/5/entries/3/entries/17/entries/2/name,1,Gust Nozzles,噴射口
Gustav,古斯塔夫,project-proposed,canonical-name,VEoR,93,data/5/entries/2/entries/1,8,"By researching Death House in the Sigil sanctum or asking the Wizards Three about it, the characters learn that Death House is owned by two Barovians named Gustav and Elisabeth Durst, who run a small cult devoted to Barovia's Darklord, Strahd von Zarovich. Given the domain's many greater threats, this minor cult and the house draw scant attention. If the characters ask, Alustriel shares the information in the ""{@area Knowledge of Barovia|21d|x}"" section. Neither the wizards nor the available research materials in Sigil can reveal further details.",
Hallix,哈利克斯,project-proposed,matching-English-source-string-only,VEoR,17,data/1/entries/4/entries/0,9,"In this chapter, the characters discover a cult of Vecna preparing four kidnap victims for a ritual in the catacombs beneath Hallix Mausoleum. Disrupting this ritual hurls the characters and an elf scholar named Eldon Keyward into Evernight, Neverwinter's sinister reflection in the Shadowfell. To return home, the characters must confront the lonely legacy of the Dolindar family and find a rift that leads back to Neverwinter.",哈里克斯
Hannel,漢內爾,project-proposed,canonical-name,VEoR,25,data/1/entries/6/entries/2/entries/17/entries/1,1,"Two neutral evil {@creature Mage||mages}, an elf man named Hannel and a human woman named Algra, rest here. They are surly, taciturn zealots who venerated Vecna in secret for decades before joining the cult. They love exercising their authority over junior cultists. Each wears a necklace of human teeth in honor of their titles within the cult hierarchy as ""Teeth of Vecna."" They each carry a key to the prisoner cells ({@area areas C5|04c|x}, {@area C11|061|x}, {@area C18|077|x}, and {@area C20|07d|x}).",
Harpers,豎琴手聯盟,project-proposed,canonical-name,VEoR,14,data/0/entries/10/entries/2/entries/5/rows/4/1,2,"The character is an expert at retrieving kidnapped individuals, even those on other planes of existence. The family of one of the kidnapped nobles in {@adventure chapter 1|VEoR|1} reached out to the Harpers, who recommended the character's services. The family promised a high price for the character to come to Neverwinter and look for the missing loved one.",豎琴手;哈珀組織;哈珀
Haunted Doors,鬧鬼的門,draft-heading-proposed,heading-only,VEoR,98,data/5/entries/5/entries/4/entries/2/name,2,Haunted Doors,鬧鬼的門
Haunted Doorways,鬧鬼的門道,draft-heading-proposed,heading-only,VEoR,106,data/5/entries/6/entries/3/entries/1/entries/3/name,3,Haunted Doorways,鬧鬼的門道
Haunted Zones,鬧鬼區域,draft-heading-proposed,heading-only,VEoR,98,data/5/entries/5/entries/4/entries/2/entries/0,5,"When Strahd enters the house later in this chapter, certain doors marked on the map become haunted doors; see the ""{@area Haunted Zones|2a2|x}"" section for details.",鬧鬼區域
Havock,哈沃克,project-proposed,matching-English-source-string-only,VEoR,57,data/3/entries/3/entries/4/entries/0,35,"The second piece of the {@item Rod of Seven Parts|VEoR} is inside the hertilod in {@area area A2|192|x} in the ""{@area Heart of Havock|18c|x}"" section later in this chapter. For more information about the rod and the spell this piece allows its wielder to cast, see this book's {@area introduction|00e|x}.",Havock;Havock
Heart Entryway,心臟入口,draft-heading-proposed,heading-only,VEoR,69,data/3/entries/6/entries/11/entries/20/entries/2/name,1,Heart Entryway,心臟入口
Heart of Havock,浩劫之心,draft-heading-proposed,heading-only,VEoR,57,data/3/entries/3/entries/4/entries/0,8,"The second piece of the {@item Rod of Seven Parts|VEoR} is inside the hertilod in {@area area A2|192|x} in the ""{@area Heart of Havock|18c|x}"" section later in this chapter. For more information about the rod and the spell this piece allows its wielder to cast, see this book's {@area introduction|00e|x}.",浩劫之心
Hell of a Ride,地獄之旅,draft-heading-proposed,heading-only,VEoR,150,data/8/entries/4/entries/4/name,1,Hell of a Ride,地獄之旅
Helpful Information,有用的資訊,draft-heading-proposed,heading-only,VEoR,79,data/4/entries/7/entries/1/entries/3/name,1,Helpful Information,有用的資訊
Hertilod,赫蒂洛德,existing-site,canonical-name,VEoR,15,data/0/entries/12/entries/1/rows/34/1,18,{@creature Hertilod|VEoR},
Hidden Doors,隱藏門,draft-heading-proposed,heading-only,VEoR,134,data/7/entries/5/entries/2/entries/2/name,3,Hidden Doors,隱藏門
Hidden Sentinels,隱藏的哨兵,draft-heading-proposed,heading-only,VEoR,88,data/4/entries/8/entries/5/entries/29/entries/3/name,2,Hidden Sentinels,隱藏的哨兵
History,歷史,existing-site,heading-only,VNotEE,,data/0/entries/5/entries/2,27,"The dead man is Delvin Fearnehart, an investigator in Lord Neverember's employ; the woman holding his body is Kevori Fearnehart, Delvin's sister. A character who succeeds on a {@dc 8} Intelligence ({@skill History}) check recognizes both Delvin and Kevori as mercenaries employed by Lord Neverember to patrol the city.",歷史
Hotenow,霍特諾,project-proposed,canonical-name,VNotEE,,data/0/entries/4/entries/1/entries/0,3,"The city of Neverwinter stands proudly on the Sword Coast, west and north of Dessarin Valley. Fifty years ago, the city was nearly destroyed by the eruption of Mount Hotenow. Today, the city stands mostly rebuilt. It bustles with skilled tradespeople, intrepid adventurers, and hardy townsfolk.",
Hurricane Tower,颶風塔,draft-heading-proposed,heading-only,VEoR,175,data/10/entries/2/entries/0,19,"This chapter begins where the previous chapter ended, after the characters followed Kas's trail to Carapace Ridge, a low dip in a cliff that provides access to a beach below. The characters' search for Kas takes them to several locations, from the Ruinous Citadel, where {@creature Miska the Wolf-Spider|VEoR} is in the process of breaking free from his prison; to the Hurricane Tower, where the forces of Lolth marshal; and to the cliffside redoubt, where Kas retreated to plan. Along the way, they encounter Vaeve, a {@creature drow mage} who is loyal to neither Lolth nor Kas, and who offers the characters useful information.",颶風塔
Hurricane Tower Features,颶風塔特點,draft-heading-proposed,heading-only,VEoR,179,data/10/entries/5/entries/5/name,1,Hurricane Tower Features,颶風塔特點
Ialos,伊阿洛斯,project-proposed,matching-English-source-string-only,VEoR,74,data/4/entries/6/entries/1/entries/1,19,"From their expeditions and these encounters, the characters learn of a working {@i Docent} in a ruined village called Ialos. They also learn that this {@i Docent} is central to a conflict between rival groups of Mournland scavengers: a band of veterans and a community of warforged pilgrims.",伊亞洛斯
If They Find Out?,如果他們發現了？,draft-heading-proposed,heading-only,VEoR,43,data/2/entries/7/entries/1/entries/5/name,1,If They Find Out?,如果他們發現了？
If the Characters Decline,如果角色拒絕,draft-heading-proposed,heading-only,VEoR,170,data/9/entries/4/entries/5/name,1,If the Characters Decline,如果角色拒絕
Ikasa,伊卡莎,project-proposed,matching-English-source-string-only,VEoR,57,data/3/entries/3/entries/3/entries/1/items/1/name,17,Ikasa's Secret,伊卡薩
Ikasa's Secret,伊卡薩的秘密,draft-heading-proposed,heading-only,VEoR,57,data/3/entries/3/entries/3/entries/1/items/1/name,2,Ikasa's Secret,伊卡薩的秘密
Illustrator:,插畫師：,draft-heading-proposed,heading-only,VNotEE,,data/0/entries/8/entries/0/entries/0/items/0/items/6/name,2,Cover Illustrator:,插畫師：
Ilren,伊爾倫,project-proposed,matching-English-source-string-only,VEoR,60,data/3/entries/6/entries/11/entries/2/entries/2,39,"Lysan and Zastra are cautious but friendly. They have a sardonic sense of humor developed after being stranded for so long. If the characters express no hostile intent, the bosuns welcome them to the {@i Lambent Zenith} and call for Ilren, who stepped in as the camp's interim leader when the ship's first mate fell ill. The githyanki explain that they haven't heard from the ship's captain, Inda, who Lysan and Zastra assume either died during the crash or is stranded elsewhere in the wreckage. Lysan and Zastra introduce Ilren to the party.",伊倫
Ilren's Aberrant Nature,伊倫的畸變本質,draft-heading-proposed,heading-only,VEoR,65,data/3/entries/6/entries/11/entries/10/entries/4/entries/1/items/0/name,1,Ilren's Aberrant Nature,伊倫的畸變本質
Imaging Technicians:,影像技術：,draft-heading-proposed,heading-only,VEoR,,data/15/entries/0/items/15/name,1,Imaging Technicians:,影像技術：
Impeded Navigation,受阻導航,draft-heading-proposed,heading-only,VEoR,74,data/4/entries/5/entries/2,2,"Instead of searching each colossus individually, the wizards suggest augmenting the rod's divining power with local magic that can penetrate the Mournland's impeded navigation. The characters can do this by tuning their second rod piece to a working {@item Docent|ERLW} from inside one of the fallen colossi. A {@i Docent} is a small, sentient metal sphere that employs its sentience and magic on behalf of an attuned warforged; the full description of a {@i Docent} is found in the ""{@area Finding a Docent|1bb|x}"" section later in this chapter. The wizards correctly postulate that a {@i Docent}'s magic will stabilize and augment the rod's divining powers so it will directly point the way to the third piece.",受阻導航
