english,zh_tw,status,scope,first_book,first_page,first_context,occurrences,representative_source,variants
Dwarven Poetry,矮人詩歌,project-proposed,heading-only,KftGV,67,data/4/entries/8/entries/10/entries/6/entries/1/items/0/name,1,Dwarven Poetry,
E1: Caboose,E1: 守車,project-proposed,heading-only,KftGV,167,data/11/entries/8/entries/2/name,1,E1: Caboose,
E2: Abacus Car,E2: 算盤車,project-proposed,heading-only,KftGV,167,data/11/entries/8/entries/3/name,1,E2: Abacus Car,
E3: Aquarium Car,E3: 水族館車廂,project-proposed,heading-only,KftGV,168,data/11/entries/8/entries/4/name,1,E3: Aquarium Car,
E4: Cargo Car,E4: 貨運車廂,project-proposed,heading-only,KftGV,168,data/11/entries/8/entries/5/name,1,E4: Cargo Car,
E5: Planartarium Car,E5: 平行宇宙天文館車廂,project-proposed,heading-only,KftGV,168,data/11/entries/8/entries/6/name,1,E5: Planartarium Car,
E6: Passenger Car,E6: 客車車廂,project-proposed,heading-only,KftGV,169,data/11/entries/8/entries/7/name,1,E6: Passenger Car,
E7: Temple Car,E7: 神廟車廂,project-proposed,heading-only,KftGV,171,data/11/entries/8/entries/8/name,1,E7: Temple Car,
E8: Jail Car,E8: 監獄車廂,project-proposed,heading-only,KftGV,172,data/11/entries/8/entries/9/name,1,E8: Jail Car,
E9: Engine Car,E9: 機車車廂,project-proposed,heading-only,KftGV,174,data/11/entries/8/entries/10/name,1,E9: Engine Car,
Earthquakes,地震,project-proposed,heading-only,KftGV,133,data/9/entries/4/entries/2,18,"When earthquakes and volcanic eruptions threatened to destroy the heroes' homeland, Xeluan carved a citadel into a mountainside, creating a refuge for the heroes and their people. The giant harnessed earth magic to create a protective ward around the settlement, but the devastation proved unstoppable. As the mountain crumbled and volcanic rifts threatened to engulf those he loved, Xeluan lifted the sanctuary above his shoulders and made a final, desperate sacrifice. He wove his life energy into the magic protecting the citadel, allowing it to withstand the onslaught. In doing so, Xeluan sacrificed his life to save thousands.",
Eating the Food,食用食物,project-proposed,heading-only,KftGV,154,data/10/entries/7/entries/7/entries/5/entries/4/name,1,Eating the Food,
Ebbin Fulchre,埃賓·福爾克,project-proposed,canonical-name,KftGV,104,data/7/entries/5/entries/1/entries/2,3,"If the characters wish to help Frody and the people of Toadhop, they can get directions to the old Dartwild cabin and check it out. Four unkempt youths led by a rabble-rouser named Ebbin Fulchre spot the characters as they make their way to the Dartwild cabin and follow them, curious to see what happens next.",
Edino,埃迪諾,project-proposed,canonical-name,KftGV,142,data/9/entries/10/entries/3/entries/5/entries/2/entries/2/items/1/name,18,Edino's Research,
Edino's Experiments,埃迪諾的實驗,project-proposed,heading-only,KftGV,144,data/9/entries/10/entries/3/entries/11/entries/3/name,1,Edino's Experiments,
Edino's Research,埃迪諾的研究,project-proposed,heading-only,KftGV,142,data/9/entries/10/entries/3/entries/5/entries/2/entries/2/items/1/name,1,Edino's Research,
Editorial Department,編輯部門,project-proposed,heading-only,KftGV,,data/14/entries/0/items/1/entries/0/entries/0/items/6/name,1,Editorial Department,
Editors,編輯,project-proposed,heading-only,KftGV,,data/14/entries/0/items/0/items/5/name,1,Editors,
Effects of Suspicion,懷疑的效果,project-proposed,heading-only,KftGV,61,data/4/entries/8/entries/6/entries/5/name,1,Effects of Suspicion,
Efreet,火巨靈,project-proposed,heading-only,KftGV,196,data/13/entries/7/entries/4/entries/1/items/0/name,7,Efreet,
Eldritch Surges,詭異波動,project-proposed,heading-only,KftGV,44,data/3/entries/9/entries/2/entries/2/name,14,Eldritch Surges,
Elevator,升降機,project-proposed,heading-only,KftGV,59,data/4/entries/8/entries/1,16,"One can approach Revel's End by land, sea, or air. A pier allows prisoners to be taken from ships up an elevator to the prison, and a mooring dock at the top of the tower allows prisoners to be delivered by airship.",
Eliphas,伊萊法斯,project-proposed,canonical-name,KftGV,177,data/12/entries/3/entries/2,50,"Every year during the winter solstice, Zorhanna and her husband, a werebear tinkerer named Eliphas, withdraw to their Feywild home of Paliset Hall to throw a lavish gala. Many guests from the Material Plane and the Feywild attend this pleasant gathering. This year, Zorhanna plans to show off her {@item Shard Solitaire (Diamond)|KftGV|shard solitaire} necklace once again, unaware that forces are conspiring to steal it from her.",伊利法斯
Eliphas's Past,伊萊法斯的過去,project-proposed,heading-only,KftGV,179,data/12/entries/6/entries/2/entries/1/items/1/name,1,Eliphas's Past,
Elix,埃利克斯,project-proposed,canonical-name,KftGV,88,data/6/entries/6/entries/7/entries/1/items/1/entry,17,"""The windows of the guildhouse are boarded up, and its doors are usually locked. At least three guild members have master keys to the doors: Guildmaster Dusk; Elix the Saint, one of Dusk's lieutenants; and Jaymont the Sinner, the guild's resident spy. The master of ravens, Gwish, might have a key as well. If you want to get your hands on a master key, your best bet is to snatch it from Elix the Saint, who frequents a seedy tavern called the Tipsy Tankard.""",艾利克斯;伊萊克斯
Elix the Saint,聖徒埃利克斯,project-proposed,canonical-name,KftGV,88,data/6/entries/6/entries/7/entries/1/items/1/entry,10,"""The windows of the guildhouse are boarded up, and its doors are usually locked. At least three guild members have master keys to the doors: Guildmaster Dusk; Elix the Saint, one of Dusk's lieutenants; and Jaymont the Sinner, the guild's resident spy. The master of ravens, Gwish, might have a key as well. If you want to get your hands on a master key, your best bet is to snatch it from Elix the Saint, who frequents a seedy tavern called the Tipsy Tankard.""",
Elra,埃爾拉,project-proposed,canonical-name,KftGV,41,data/3/entries/4/entries/5,24,"Without any knowledge of the profane entity influencing Markos, Vasil Talistrome hired a warrior named Elra Lionheart to retrieve {@i The Celestial Codex}. Elra and three other adventurers traveled to Markos's mansion, where they witnessed a number of peculiar magical effects caused by Krokulmar's growing influence. One by one, they fell prey to the mansion's sinister occupants.",
Elra's Camp,埃爾拉的營地,project-proposed,heading-only,KftGV,42,data/3/entries/7/entries/3,2,The characters have a choice: go to Elra's camp or to the mansion.,
Elysium,極樂境,project-proposed,canonical-name,KftGV,165,data/11/entries/7/entries/7/entries/3/rows/1/1,1,Elysium. All creatures aboard the train feel a sense of inner peace. No creature aboard the train can make an attack or cast a spell that deals damage.,
Embry,恩布里,project-proposed,canonical-name,KftGV,108,data/7/entries/7/entries/5/entries/0/entries/1,7,"""Wylie plays strings and has a beautiful singing voice. She is attending her father's birthday party and won't be back for a couple of days. That leaves Embry, a talented composer and horn player; Mazia, who plays the flute; and Mytchyl, who plays the drums and the harpsichord.",
Employee Pass Cards,員工通行證卡,project-proposed,heading-only,KftGV,30,data/2/entries/6/entries/3/name,4,Employee Pass Cards,
Employee-Only Areas,僅限員工區域,project-proposed,heading-only,KftGV,28,data/2/entries/5/entries/2/entries/8/entries/0,8,"The map Verity gives to the characters is a hand-drawn floor plan of the casino and the employee-only areas, as shown in map 2.1. Verity paid Gildur Draak, a dwarf who worked for the construction company that built the casino, to provide her with information about the building's nonpublic areas. However, Verity is no artist, so the map's accuracy is questionable.",
Employees,僱員,project-proposed,heading-only,KftGV,28,data/2/entries/5/entries/2/entries/9/entries/1/items/1/name,11,Employees,
Encountering Museum Guards,遭遇博物館警衛,project-proposed,heading-only,KftGV,15,data/1/entries/6/entries/4/entries/4/name,1,Encountering Museum Guards,
Entering Nonpublic Areas,進入非公共區域,project-proposed,heading-only,KftGV,15,data/1/entries/6/entries/4/entries/3/name,1,Entering Nonpublic Areas,
Entering the Hall,進入大廳,project-proposed,heading-only,KftGV,94,data/6/entries/8/entries/5/entries/12/entries/2/name,1,Entering the Hall,
Entering the Prison,進入監獄,project-proposed,heading-only,KftGV,56,data/4/entries/6/entries/6/entries/1/items/0/name,1,Entering the Prison,
Erlynn,埃爾林,project-proposed,canonical-name,KftGV,119,data/8/entries/3/entries/2,8,"As the years passed, the duo rose in the ranks of the Silver Fingers. But their partnership abruptly ended when they stole the Ruby Diadem, an heirloom once worn by Queen Erlynn Blessedore. Goldenbeard's family traces its lineage to the dwarven queen, who was captured in a battle centuries ago, and he desperately wanted to reclaim his family's diadem. The heist seemed like any other—until thirty guards suddenly surrounded the pair of thieves. Vidorant nimbly escaped via the roof with the diadem in hand, but Goldenbeard was caught. He avoided imprisonment by calling in favors with powerful friends, but when he tracked down Vidorant, she refused to hand over the diadem despite his family's claim to it.",
Erlynn Blessedore,埃爾林·布萊索雷,project-proposed,canonical-name,KftGV,119,data/8/entries/3/entries/2,7,"As the years passed, the duo rose in the ranks of the Silver Fingers. But their partnership abruptly ended when they stole the Ruby Diadem, an heirloom once worn by Queen Erlynn Blessedore. Goldenbeard's family traces its lineage to the dwarven queen, who was captured in a battle centuries ago, and he desperately wanted to reclaim his family's diadem. The heist seemed like any other—until thirty guards suddenly surrounded the pair of thieves. Vidorant nimbly escaped via the roof with the diadem in hand, but Goldenbeard was caught. He avoided imprisonment by calling in favors with powerful friends, but when he tracked down Vidorant, she refused to hand over the diadem despite his family's claim to it.",
Errtok,埃爾托克,project-proposed,canonical-name,KftGV,161,data/11/entries/4/entries/1/entries/0,4,"A planar faction known as the Fixers aims to restore balance to the Blood War (the eternal feud between demons and devils) by obtaining the true names of a pit fiend commonly known as Karnyros, a balor called Errtok, and a marilith known as Hexalanthe. A representative of the Fixers hires the characters to obtain these Fiends' true names from {@creature the Stranger|KftGV}.",
Esadora Crane,艾莎多拉·克雷恩,project-proposed,canonical-name,KftGV,191,data/12/entries/10/entries/1,1,"With the help of a tiefling {@creature scout} named Mettle (see the {@area Gala Guests table|462|x} earlier in the adventure), the hags have been able to spy on the gala. Disguised as three elf nobles from the Feywild, the three {@creature Night Hag||night hags} (whose names are Myrrel Malum, Esadora Crane, and Netheria Nightblossom) arrive at Paliset Hall in one of the Adulares's unicorn-drawn coaches. After exiting the coach, the hags present stolen invitations to the winter wolves standing guard outside, then waltz into Paliset Hall, cackling with delight at how well their plan is unfolding.",
Escape Route,逃生路線,project-proposed,heading-only,KftGV,56,data/4/entries/6/entries/6/entries/1/items/6/name,1,Escape Route,
Escaping the Rift,逃離裂縫,project-proposed,heading-only,KftGV,190,data/12/entries/9/entries/5/entries/21/entries/5,2,"The characters can also convince Zorhanna to stop attacking them by returning her spellbook to her. The spellbook (found in {@area area P16|4a4|x}) excites her because it contains the {@spell plane shift} spell—her ticket to freedom (see ""{@area Escaping the Rift|4b3|x}"" below).",
Esquire,侍從,project-proposed,canonical-name,KftGV,49,data/3/entries/9/entries/3/entries/24/entries/3/name,8,Esquire,埃斯奎爾
Ethlynn,艾絲琳,project-proposed,canonical-name,KftGV,169,data/11/entries/8/entries/7/entries/3/entries/2,15,"{@b Ethlynn Stalaczic} (neutral, drow {@creature mage}) is a friendly, somewhat gullible dragonologist on a planar quest to find a ""time dragon"" (which may or may not be a real thing). Until a few moments ago, Ethlynn and Quintus were cabin mates. Ethlynn currently shares her cabin (the one marked ""b"" on {@area map 11.2|422|x}) with a {@creature monodrone} valet called Bot.",
Evading Guards,躲避守衛,project-proposed,heading-only,KftGV,123,data/8/entries/7/entries/2/entries/3/name,3,Evading Guards,
Evil Presence,邪惡威儀,project-proposed,heading-only,KftGV,207,data/13/entries/8/entries/5/entries/31/entries/3/entries/1/items/2/name,1,Evil Presence,
Examining the Corpse,檢查屍體,project-proposed,heading-only,KftGV,169,data/11/entries/8/entries/7/entries/4/entries/1/items/0/name,1,Examining the Corpse,
Examining the Murkmire Stone,檢查穆克米爾石,project-proposed,heading-only,KftGV,18,data/1/entries/6/entries/5/entries/8/name,1,Examining the Murkmire Stone,
Excelsior,精益求精,project-proposed,canonical-name,KftGV,169,data/11/entries/8/entries/7/entries/3/entries/4,2,The monodrones never leave the train. Ignatius was already aboard when Meldar boarded the train a day ago in Bytopia. The other suspects boarded the train near Excelsior (a gate-town in the Outlands) shortly before the characters came aboard.,
Execute the Heist,執行搶劫,project-proposed,heading-only,KftGV,5,data/0/entries/2/entries/1/items/2/name,2,Execute the Heist,
Executive Producer,執行製片人,project-proposed,heading-only,KftGV,,data/14/entries/0/items/1/entries/0/entries/0/items/0/name,1,Executive Producer,
Exterior Lighting,外部照明,project-proposed,heading-only,KftGV,75,data/5/entries/9/entries/1/entries/4/name,2,Exterior Lighting,
