english,zh_tw,status,scope,first_book,first_page,first_context,occurrences,representative_source,variants
Delivery to the Cultists,向邪教徒交付,draft-heading-proposed,heading-only,OotA,68,data/3/entries/15/entries/6/entries/3,2,"{@creature Droki|OotA}'s route takes him all around the Whorlstone Tunnels, and he's too scatterbrained to notice anyone following him. {@creature Droki|OotA}'s route is marked with red arrows on the map of the Whorlstone Tunnels. He eats a pygmywort mushroom whenever he needs to navigate a narrow tunnel. As he approaches areas 7 and 8, he eats a bigwig mushroom, reverts to normal size, delivers the Gray Ghost parcel (see ""Treasure""), and collects his payment from Lorthio the {@creature duergar alchemist|OotA} (see area 8). {@creature Droki|OotA} then heads north to area 9, where he sneaks quietly around the central pool so as not to disturb its occupant. Upon reaching area 11, he greets the derro there before eating another pygmywort mushroom and traveling through the narrow tunnel leading to area 12. He eats another bigwig and reverts to normal size before making his delivery to the cultists in that area. After visiting the cultists, {@creature Droki|OotA} makes his way out of the Whorlstone Tunnels.",向邪教徒交付
Delivery to the Gray Ghosts,向灰鬼交付,draft-heading-proposed,heading-only,OotA,69,data/3/entries/15/entries/6/entries/7/entries/4/name,1,Delivery to the Gray Ghosts,向灰鬼交付
Delzoun,德爾宗,project-proposed,matching-English-source-string-only,OotA,121,data/7/entries/2/entries/0,6,"In ages past, the subterranean city of Gauntlgrym was the capital of the ancient dwarven Delzoun Empire. Its cavernous halls—some large enough to contain entire surface villages—were carved with unerring precision, their ceilings soaring scores of feet overhead. Towering statues of dwarven gods and heroes stood vigil over chambers and thoroughfares, the least of which was wide enough to march fifty dwarves standing abreast.",Delzoun;德爾祖恩
Demogorgon,狄摩高根,existing-site,matching-English-source-string-only,OotA,43,data/2/entries/5/entries/3/entries/11/entries/0,74,"These worshipers of Demogorgon have been driven into a frenzy by his arrival in the Underdark. They immediately attack, trying to capsize or wreck boats as they utter the war cry, ""Blood and salt for the Prince of Demons!"" in Abyssal.",Demogorgon
Demogorgon Rises!,狄摩高根崛起！,draft-heading-proposed,heading-only,OotA,48,data/2/entries/19/name,1,Demogorgon Rises!,狄摩高根崛起！
Demogorgon's Altar,狄摩高根的祭壇,draft-heading-proposed,heading-only,OotA,158,data/10/entries/7/entries/5/entries/5/name,1,Demogorgon's Altar,狄摩高根的祭壇
Demon Encounter,惡魔遭遇,draft-heading-proposed,heading-only,OotA,145,data/9/entries/6/entries/2/rows/2/1,2,Demon encounter,惡魔遭遇
Demon Encounters,惡魔遭遇,draft-heading-proposed,heading-only,OotA,146,data/9/entries/6/entries/3/entries/2/entries/0,2,"Roll a {@dice d20} and consult the Demon Encounters table to determine what appears. If the characters stumble upon Juiblex and flee immediately, the demon lord doesn't pursue or attack them.",惡魔遭遇
Demon Lords Triumphant,惡魔領主的勝利,draft-heading-proposed,heading-only,OotA,219,data/16/entries/4/entries/7/entries/1,2,"If the characters fail to destroy Demogorgon, see ""Demon Lords Triumphant.""",惡魔領主的勝利
Demon Pack,惡魔群,draft-heading-proposed,heading-only,OotA,67,data/3/entries/15/entries/5/entries/1/entries/0/rows/2/1,3,Demon pack,惡魔群
Demon Showdown,惡魔對決,draft-heading-proposed,heading-only,OotA,218,data/16/entries/3/entries/6/name,1,Demon Showdown,惡魔對決
Demon Sortie,惡魔突擊,draft-heading-proposed,heading-only,OotA,218,data/16/entries/3/entries/6/entries/1/name,5,Demon Sortie,惡魔突擊
Demon Sortie Force,惡魔突擊隊,draft-heading-proposed,heading-only,OotA,218,data/16/entries/3/entries/6/entries/2/name,1,Demon Sortie Force,惡魔突擊隊
Demon Thief,惡魔小偷,draft-heading-proposed,heading-only,OotA,218,data/16/entries/3/entries/6/entries/3/name,1,Demon Thief,惡魔小偷
Demons,惡魔,existing-site,heading-only,OotA,16,data/0/entries/10/entries/3/name,87,A Flight of Demons,惡魔
Demonweb,魔網深坑,project-proposed,matching-English-source-string-only,OotA,159,data/10/entries/7/entries/5/entries/10/entries/0,4,"If the characters inquire about Lolth, they receive a vision of her home in the Demonweb Pits, confirming that at least one demon lord didn't escape the Abyss.",Demonweb;惡魔網坑;惡魔之網坑;惡魔網
Derendil,德倫迪爾,project-proposed,matching-English-source-string-only,OotA,5,data/0/entries/7/entries/3/entries/1/entries/0/rows/1/0,16,{@creature Prince Derendil|OotA},Derendil;德里恩迪爾
Derro Rioters,迪洛矮人狂暴者,draft-heading-proposed,heading-only,OotA,52,data/3/entries/4/entries/7/entries/4/name,1,Derro Rioters,德魯狂暴者
Designers,設計師,draft-heading-proposed,heading-only,OotA,,data/22/entries/1/items/3/name,2,Designers,設計師
Destroying Demogorgon,摧毀狄摩高根,draft-heading-proposed,heading-only,OotA,219,data/16/entries/4/entries/7/name,1,Destroying Demogorgon,摧毀狄摩高根
Development,發展,draft-heading-proposed,heading-only,OotA,32,data/1/entries/14/entries/5/entries/2/name,42,Development,發展
Developments,發展,draft-heading-proposed,heading-only,OotA,90,data/4/entries/14/entries/4/name,4,Developments,發展
Difficult Terrain,困難地形,existing-site,heading-only,OotA,11,data/0/entries/9/entries/3/entries/4/entries/0,26,Bridges of spider silk rope connect the walkways to the guard tower and the entrance to the priestess's tower. The swaying bridges are {@quickref difficult terrain||3} for non-drow.,困難地形
Diggermattock,掘鋤,project-proposed,matching-English-source-string-only,OotA,97,data/5/entries/4/entries/6/entries/1/entries/0/rows/0/0,16,{@b Dorbo Diggermattock},Diggermattock;挖掘者馬托克;迪格馬托克;迪格瑪托克;挖掘者馬特克斯;挖掘者馬特克
Diggermattocks,掘鋤家族,project-proposed,matching-English-source-string-only,OotA,98,data/5/entries/4/entries/7/entries/1/entries/1,16,"After a decade of careful and determined planning, the Diggermattocks led a force back to Blingdenstone to reclaim it. While they have not yet been crowned, everybody treats them as the de facto rulers of the settlement.",Diggermattocks;挖掘者馬特克斯;迪格馬托克家族;Diggermattock家族;迪格瑪托克斯;挖掘者;迪格馬托克;迪格瑪托克家族
Diirinka,迪林卡,project-proposed,matching-English-source-string-only,OotA,56,data/3/entries/4/entries/10/entries/5/entries/3/name,3,Diirinka,Diirinka;迪林卡
Discipline Problem,紀律問題,draft-heading-proposed,heading-only,OotA,145,data/9/entries/6/entries/2/rows/3/1,3,Discipline problem,紀律問題
Discipline Problems,紀律問題,draft-heading-proposed,heading-only,OotA,146,data/9/entries/6/entries/3/entries/3/entries/0,2,A discipline problem is revealed among the NPCs. Roll a {@dice d6} and consult the Discipline Problems table to determine what transpires.,紀律問題
Disease,疾病,draft-heading-proposed,heading-only,OotA,54,data/3/entries/4/entries/9/entries/6/entries/4/entries/2/entries/2,11,"If a creature's {@condition exhaustion} level drops below 1, it no longer suffers the effects of grackle-lung and becomes immune to it for the next week. Duergar and derro are inured to grackle-lung, making Constitution checks against it with advantage. Any spell or effect that cures disease also cures grackle-lung, effectively removing all levels of {@condition exhaustion} brought on by the affliction.",疾病
Diseases,疾病,draft-heading-proposed,heading-only,OotA,72,data/3/entries/15/entries/7/entries/3/entries/2,6,"The water is heated by a thermal spring and pleasantly warm. However, the pool is disease-ridden. Any creature that starts its turn in the water must make a {@dc 13} Constitution saving throw. On a failed save, the creature is infected with cackle fever (see ""{@book Diseases|DMG|8|Diseases}"" in chapter 8 of the {@book Dungeon Master's Guide|DMG}). Gnomes are immune.",疾病
Do'Urden,杜堊登,project-proposed,matching-English-source-string-only,OotA,95,data/5/entries/1,13,"For centuries, Blingdenstone remained hidden and isolated from the rest of the Underdark, thanks to a combination of misdirection and magic. It wasn't until they provided shelter to a drow exile named Drizzt Do'Urden that the deep gnomes began to take a more active interest in the world outside their caverns. Perceiving the threat the drow represented to all the peoples of the Underdark, the deep gnomes abandoned their isolation when they came to the defense of the dwarves of Mithral Hall, defeating an invading drow force from Menzoberranzan.",Do'Urden;杜爾登
Donigarten,多尼加騰,project-proposed,matching-English-source-string-only,OotA,194,data/14/entries/9/entries/3/name,7,Donigarten,Donigarten;多尼加滕;多尼加藤
Donigarten Encounters,多尼加騰遭遇戰,draft-heading-proposed,heading-only,OotA,194,data/14/entries/9/entries/3/entries/2,2,"Donigarten was spared from Demogorgon's rampage. Although it is sparsely populated, the area is so vital to the city's survival that drow patrols are common here. Roll for random encounters as the characters cross this district. You can roll a {@dice d20} and consult the Donigarten Encounters table, or choose an encounter that you like. The party can avoid random encounters in Donigarten by succeeding on a {@dc 11} Dexterity ({@skill Stealth}) group check.",多尼加滕遭遇戰
Doors,門,existing-site,matching-English-source-string-only,OotA,37,data/1/entries/16/entries/4/entries/2/name,45,Doors,Doors;門
Doors of Blingdenstone,布靈登石城之門,draft-heading-proposed,heading-only,OotA,101,data/5/entries/5/entries/7/entries/2/entries/1/name,2,Doors of Blingdenstone,布靈登石之門
Dorbo,多爾博,project-proposed,matching-English-source-string-only,OotA,97,data/5/entries/4/entries/6/entries/1/entries/0/rows/0/0,17,{@b Dorbo Diggermattock},Dorbo;多波;多爾波
Dorbo Diggermattock,多爾博·掘鋤,project-proposed,matching-English-source-string-only,OotA,97,data/5/entries/4/entries/6/entries/1/entries/0/rows/0/0,7,{@b Dorbo Diggermattock},Dorbo Diggermattock;多波·迪格馬托克
Dorhun,多爾洪,project-proposed,matching-English-source-string-only,OotA,60,data/3/entries/9/entries/5/entries/7/entries/2,6,"The guards who fought alongside the characters explain the situation, neither downplaying nor exalting the characters' actions. The characters can speak to the newly arrived giant while the duergar confer. The giant introduces himself as Dorhun, apprentice to Stonespeaker Hgraam. He reveals that the fallen giant's name is Rihuud, and that he was another of the Stonespeaker's apprentices. Rihuud was ""communing with the stone"" in Cairngorm Cavern when he went mad, sprouted a second head, and stormed out.",Dorhun;多倫
Drider,蛛化卓爾,existing-site,heading-only,OotA,123,data/7/entries/2/entries/8/entries/6/entries/0/rows/2/1,7,{@dice 1d2} {@creature Drider||driders},蛛化卓爾
Driders,蛛化卓爾,draft-heading-proposed,heading-only,OotA,123,data/7/entries/2/entries/8/entries/6/entries/0/rows/2/1,3,{@dice 1d2} {@creature Drider||driders},蛛化卓爾
Drizzt Do'Urden,崔斯特·杜堊登,project-proposed,matching-English-source-string-only,OotA,95,data/5/entries/1,3,"For centuries, Blingdenstone remained hidden and isolated from the rest of the Underdark, thanks to a combination of misdirection and magic. It wasn't until they provided shelter to a drow exile named Drizzt Do'Urden that the deep gnomes began to take a more active interest in the world outside their caverns. Perceiving the threat the drow represented to all the peoples of the Underdark, the deep gnomes abandoned their isolation when they came to the defense of the dwarves of Mithral Hall, defeating an invading drow force from Menzoberranzan.",Drizzt Do'Urden;德里茲特·杜恩登
Droki,卓奇,existing-site,matching-English-source-string-only,OotA,53,data/3/entries/4/entries/8/entries/1/entries/0/rows/6/0,64,{@creature Droki|OotA},Droki;卓奇;德羅基
Drow Acolytes,卓爾侍僧,draft-heading-proposed,heading-only,OotA,201,data/14/entries/9/entries/11/entries/4/entries/0/rows/0/1,3,Drow acolytes,黑暗精靈侍僧
Drow Adolescents,卓爾青少年,draft-heading-proposed,heading-only,OotA,194,data/14/entries/9/entries/2/entries/3/entries/0/rows/1/1,2,Drow adolescents,黑暗精靈青少年
Drow Chase,卓爾追逐,draft-heading-proposed,heading-only,OotA,118,data/6/entries/6/entries/2/name,3,Drow Chase,黑暗精靈追逐
Drow Chase Complications,卓爾追逐的複雜情況,draft-heading-proposed,heading-only,OotA,118,data/6/entries/6/entries/2/entries/1/entries/0,2,Each participant in the chase rolls a {@dice d20} at the end of its turn and consults the Drow Chase Complications table. The result (if any) affects the next chase participant in initiative order.,黑暗精靈追逐的複雜情況
