english,category,classes,subclasses,sources,editions,occurrences,first_file,first_json_pointer,representative_context,proposed_zh_tw,alternative_zh_tw,status,translation_source,confidence,notes
Actions over Words,named-rule-block,Paladin,Glory,TCE,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/47/entries/1/name,Tenets of Glory: nested named block,,,pending,,0.50,
Addle,named-rule-block,Monk,Open Hand,XPHB,one,1,data/class/class-monk.json,/subclassFeature/73/entries/1/name,Open Hand Technique: nested named block,,,pending,,0.50,
Agility,named-rule-block,Wizard,Bladesinger,FRHoF,classic-or-other,1,data/class/class-wizard.json,/subclassFeature/81/entries/3/name,Bladesong: nested named block,,,pending,,0.50,
Alchemical Eruption,named-rule-block,Artificer,Alchemist,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/6/entries/1/name,Chemical Mastery: nested named block,,,pending,,0.50,
Ambition Domain (PSA),named-rule-block,Cleric,Ambition (PSA),PSA,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/164/_copy/name,Ambition Domain (PSA): nested named block,,,pending,,0.50,
Ambusher's Leap,named-rule-block,Ranger,Gloom Stalker,XPHB,one,1,data/class/class-ranger.json,/subclassFeature/87/entries/1/name,Dread Ambusher: nested named block,,,pending,,0.50,
Ancient Armor,named-rule-block,Ranger,Hollow Warden,RHW,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/71/entries/1/name,Wrath of the Wild: nested named block,,,pending,,0.50,
Aquatic Adaptation,named-rule-block,Sorcerer,Aberrant,XPHB,one,1,data/class/class-sorcerer.json,/subclassFeature/84/entries/1/entries/0/name,Revelation in Flesh: nested named block,,,pending,,0.50,
Arcana Domain,named-rule-block,Cleric,Arcana,SCAG,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/179/_copy/name,Arcana Domain: nested named block,奧祕領域,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Arcane Conduit,named-rule-block,Artificer,Reanimator,RHW,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/45/entries/1/name,Strange Modifications: nested named block,,,pending,,0.50,
Arcane Empowerment,named-rule-block,Artificer,Battle Smith,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/25/entries/1/name,Battle Ready: nested named block,,,pending,,0.50,
Arcane Necrosis,named-rule-block,Warlock,Undead,RHW,classic-or-other,1,data/class/class-warlock.json,/subclassFeature/57/entries/1/name,Grave Touched: nested named block,,,pending,,0.50,
Arcane Shot,named-rule-block,Fighter,Arcane Archer,XGE,classic-or-other,1,data/class/class-fighter.json,/subclassFeature/66/entries/2/name,Arcane Shot Options: nested named block,祕法射擊,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Area Reading,named-rule-block,Cleric,Knowledge,PHB,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/14/entries/3/entries/0/name,Visions of the Past: nested named block,,,pending,,0.50,
Armor Class,named-rule-block,Druid,Moon,XPHB,one,1,data/class/class-druid.json,/subclassFeature/59/entries/1/entries/1/name,Circle Forms: nested named block,護甲等級,,proposed,SRD 5.1; SRD 5.2.1,0.95,
Armor Crafting,named-rule-block,Artificer,Armorer,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/14/entries/3/name,Tools of the Trade: nested named block,,,pending,,0.50,
Armor of the Spirit,named-rule-block,Monk,Astral Self,TCE,classic-or-other,1,data/class/class-monk.json,/subclassFeature/32/entries/3/name,Awakened Astral Self: nested named block,,,pending,,0.50,
Armor Replication,named-rule-block,Artificer,Armorer,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/16/entries/1/name,Improved Armorer: nested named block,,,pending,,0.50,
Armor Training,named-rule-block,Artificer,Armorer,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/14/entries/1/name,Tools of the Trade: nested named block,,,pending,,0.50,
Artificer Infusions,named-rule-block,Artificer,,TCE,classic-or-other,1,data/class/class-artificer.json,/classFeature/22/entries/3/name,Infuse Item: nested named block,奇械師注法,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Astral Barrage,named-rule-block,Monk,Astral Self,TCE,classic-or-other,1,data/class/class-monk.json,/subclassFeature/32/entries/4/name,Awakened Astral Self: nested named block,,,pending,,0.50,
Astral Sight,named-rule-block,Monk,Astral Self,TCE,classic-or-other,1,data/class/class-monk.json,/subclassFeature/30/entries/4/name,Visage of the Astral Self: nested named block,星之視覺,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
At Higher Levels,named-rule-block,Bard,,XPHB,one,1,data/class/class-bard.json,/classFeature/28/entries/1/entries/2/name,Bardic Inspiration: nested named block,,,pending,,0.50,
Attack,named-rule-block,Fighter,Banneret,FRHoF,classic-or-other,1,data/class/class-fighter.json,/subclassFeature/93/entries/1/name,Rallying Surge: nested named block,,,pending,,0.50,
Attack Roll,named-rule-block,Bard,Creation,TCE,classic-or-other,1,data/class/class-bard.json,/subclassFeature/11/entries/3/items/1/name,Mote of Potential: nested named block,攻擊檢定,,proposed,SRD 5.1; SRD 5.2.1,0.95,
Attacker,named-rule-block,Warrior Sidekick,,TCE,classic-or-other,1,data/class/class-sidekick.json,/classFeature/30/entries/2/items/0/name,Martial Role: nested named block,,,pending,,0.50,
Attunement,named-rule-block,Rogue,Thief,XPHB,one,1,data/class/class-rogue.json,/subclassFeature/98/entries/1/name,Use Magic Device: nested named block,,,pending,,0.50,
Augment Breath,named-rule-block,Monk,Ascendant Dragon,FTD,classic-or-other,1,data/class/class-monk.json,/subclassFeature/5/entries/2/items/0/name,Ascendant Aspect: nested named block,,,pending,,0.50,
Awareness,named-rule-block,Artificer,Cartographer,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/33/entries/2/name,Adventurer's Atlas: nested named block,,,pending,,0.50,
Be the Light,named-rule-block,Paladin,Ancients,PHB,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/12/entries/4/entries/0/name,Tenets of the Ancients: nested named block,成爲真光,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Bear,named-rule-block,Barbarian,Wild Heart,XPHB,one,1,data/class/class-barbarian.json,/subclassFeature/81/entries/1/name,Rage of the Wilds: nested named block,熊,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Bear Spirit,named-rule-block,Druid,Shepherd,XGE,classic-or-other,1,data/class/class-druid.json,/subclassFeature/42/entries/4/name,Spirit Totem: nested named block,熊之精魂,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Bird,named-rule-block,Wizard,Bladesinging,TCE,classic-or-other,1,data/class/class-wizard.json,/subclassFeature/60/entries/3/name,Bladesinger Styles: nested named block,,,pending,,0.50,
Bite,named-rule-block,Barbarian,Beast,TCE,classic-or-other,1,data/class/class-barbarian.json,/subclassFeature/39/entries/3/items/0/name,Form of the Beast: nested named block,,,pending,,0.50,
Biting Cold,named-rule-block,Ranger,Winter Walker,FRHoF,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/62/entries/1/name,Frigid Explorer: nested named block,,,pending,,0.50,
Bladesinging,named-rule-block,Wizard,Bladesinging,TCE,classic-or-other,1,data/class/class-wizard.json,/subclassFeature/94/_copy/name,Bladesinging: nested named block,劍詠,劍詠傳承,conflict,5eclone.pingstudio.tw (preferred candidate); project glossary alternatives,0.65,5eclone candidate is listed first; alternatives require user approval.
Bladework,named-rule-block,Wizard,Bladesinger,FRHoF,classic-or-other,1,data/class/class-wizard.json,/subclassFeature/81/entries/4/name,Bladesong: nested named block,,,pending,,0.50,
Blindsight,named-rule-block,Monk,Ascendant Dragon,FTD,classic-or-other,1,data/class/class-monk.json,/subclassFeature/5/entries/2/items/1/name,Ascendant Aspect: nested named block,,,pending,,0.50,
Bloated,named-rule-block,Artificer,Reanimator,RHW,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/47/entries/1/name,Macabre Modifications: nested named block,,,pending,,0.50,
Bolstered Rally,named-rule-block,Fighter,Banneret,FRHoF,classic-or-other,1,data/class/class-fighter.json,/subclassFeature/95/entries/1/name,Inspiring Commander: nested named block,,,pending,,0.50,
Breaking Your Oath,named-rule-block,Paladin,,PHB; XPHB,classic-or-other; one,2,data/class/class-paladin.json,/classFeature/8/entries/5/name,Sacred Oath: nested named block,背棄誓言,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Breath of Winter (17th Level Required),named-rule-block,Monk,Four Elements,PHB,classic-or-other,1,data/class/class-monk.json,/subclassFeature/8/entries/1/entries/0/name,Elemental Disciplines: nested named block,,,pending,,0.50,
Burning Life Force,named-rule-block,Sorcerer,Spellfire,FRHoF,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/64/entries/1/name,Crown of Spellfire: nested named block,,,pending,,0.50,
By Any Means Necessary,named-rule-block,Paladin,Vengeance,PHB,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/30/entries/3/entries/0/name,Tenets of Vengeance: nested named block,爲目的不擇手段,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Canny,named-rule-block,Ranger,,TCE,classic-or-other,1,data/class/class-ranger.json,/classFeature/0/entries/2/name,Deft Explorer: nested named block,精明,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Cantrips,named-rule-block,Artificer; Bard; Cleric; Druid; Fighter; Rogue; Sorcerer; Warlock; Wizard,Arcane Trickster; Eldritch Knight,EFA; PHB; XPHB,classic-or-other; one,17,data/class/class-artificer.json,/classFeature/0/entries/1/entries/1/name,Spellcasting: nested named block,,,pending,,0.50,
Cantrips (0-Level Spells),named-rule-block,Artificer,,TCE,classic-or-other,1,data/class/class-artificer.json,/classFeature/21/entries/3/name,Spellcasting: nested named block,戲法,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Cast Spells,named-rule-block,Cleric,Trickery,XPHB,one,1,data/class/class-cleric.json,/subclassFeature/205/entries/1/name,Invoke Duplicity: nested named block,,,pending,,0.50,
Casting Elemental Spells,named-rule-block,Monk,Four Elements,PHB,classic-or-other,1,data/class/class-monk.json,/subclassFeature/7/entries/3/name,Disciple of the Elements: nested named block,,,pending,,0.50,
Cat,named-rule-block,Wizard,Bladesinging,TCE,classic-or-other,1,data/class/class-wizard.json,/subclassFeature/60/entries/2/name,Bladesinger Styles: nested named block,,,pending,,0.50,
Challenge Rating,named-rule-block,Druid,Moon,XPHB,one,1,data/class/class-druid.json,/subclassFeature/59/entries/1/entries/0/name,Circle Forms: nested named block,挑戰等級,,proposed,SRD 5.1; SRD 5.2.1,0.95,
Challenges Are but Tests,named-rule-block,Paladin,Glory,TCE,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/47/entries/2/name,Tenets of Glory: nested named block,,,pending,,0.50,
Changing your Prepared Spells,named-rule-block,Fighter,Eldritch Knight,XPHB,one,1,data/class/class-fighter.json,/subclassFeature/112/entries/4/entries/0/name,Spellcasting: nested named block,,,pending,,0.50,
Changing Your Prepared Spells,named-rule-block,Artificer; Bard; Cleric; Druid; Paladin; Ranger; Rogue; Sorcerer; Warlock; Wizard,Arcane Trickster,EFA; XPHB,classic-or-other; one,10,data/class/class-artificer.json,/classFeature/0/entries/1/entries/4/name,Spellcasting: nested named block,,,pending,,0.50,
Channel Divinity,named-rule-block,Cleric; Paladin,Ambition (PSA); Ancients; Arcana; Conquest; Crown; Death; Devotion; Forge; Glory; Grave; Knowledge; Life; Light; Nature; Noble Genies; Order; Peace; Redemption; Solidarity (PSA); Strength (PSA); Tempest; Trickery; Twilight; Vengeance; War; Watchers; Zeal (PSA),DMG; FRHoF; PHB; PSA; RHW; SCAG; TCE; XGE; XPHB,classic-or-other; one,61,data/class/class-cleric.json,/classFeature/3/consumes/name,Channel Divinity: Harness Divine Power: nested named block,引導神力,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Channel Divinity: Arcane Abjuration,named-rule-block,Cleric,Arcana,SCAG,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/180/_copy/name,Channel Divinity: Arcane Abjuration: nested named block,引導神力：奧祕阻絕,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Channel Divinity: Artisan's Blessing,named-rule-block,Cleric,Forge,XGE,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/187/_copy/name,Channel Divinity: Artisan's Blessing: nested named block,引導神力：工匠祝福,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Channel Divinity: Balm of Peace,named-rule-block,Cleric,Peace,TCE,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/183/_copy/name,Channel Divinity: Balm of Peace: nested named block,引導神力：和平撫慰,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Channel Divinity: Charm Animals and Plants,named-rule-block,Cleric,Nature,PHB,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/156/_copy/name,Channel Divinity: Charm Animals and Plants: nested named block,引導神力：魅惑動植物,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Channel Divinity: Consuming Fervor,named-rule-block,Cleric,Zeal (PSA),PSA,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/171/_copy/name,Channel Divinity: Consuming Fervor: nested named block,,,pending,,0.50,
Channel Divinity: Destructive Wrath,named-rule-block,Cleric,Tempest,PHB,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/158/_copy/name,Channel Divinity: Destructive Wrath: nested named block,引導神力：毀滅狂怒,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Channel Divinity: Feat of Strength,named-rule-block,Cleric,Strength (PSA),PSA,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/169/_copy/name,Channel Divinity: Feat of Strength: nested named block,,,pending,,0.50,
Channel Divinity: Guided Strike,named-rule-block,Cleric,War,PHB,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/162/_copy/name,Channel Divinity: Guided Strike: nested named block,引導神力：神導打擊,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Channel Divinity: Invoke Duplicity,named-rule-block,Cleric,Ambition (PSA); Trickery,PHB; PSA,classic-or-other,2,data/class/class-cleric.json,/subclassFeature/160/_copy/name,Channel Divinity: Invoke Duplicity: nested named block,引導神力：召喚假體,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Channel Divinity: Knowledge of the Ages,named-rule-block,Cleric,Knowledge,PHB,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/150/_copy/name,Channel Divinity: Knowledge of the Ages: nested named block,引導神力：歲月知識,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Channel Divinity: Order's Demand,named-rule-block,Cleric,Order,TCE,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/181/_copy/name,Channel Divinity: Order's Demand: nested named block,引導神力：秩序之令,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Channel Divinity: Path to the Grave,named-rule-block,Cleric,Grave,XGE,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/189/_copy/name,Channel Divinity: Path to the Grave: nested named block,引導神力：歸墓之途,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Channel Divinity: Preserve Life,named-rule-block,Cleric,Life; Solidarity (PSA),PHB; PSA,classic-or-other,2,data/class/class-cleric.json,/subclassFeature/152/_copy/name,Channel Divinity: Preserve Life: nested named block,引導神力：維繫生命,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Channel Divinity: Radiance of the Dawn,named-rule-block,Cleric,Light,PHB,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/154/_copy/name,Channel Divinity: Radiance of the Dawn: nested named block,引導神力：黎明曙光,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Channel Divinity: Touch of Death,named-rule-block,Cleric,Death,DMG,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/142/_copy/name,Channel Divinity: Touch of Death: nested named block,引導神力:死亡之觸,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Channel Divinity: Twilight Sanctuary,named-rule-block,Cleric,Twilight,TCE,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/185/_copy/name,Channel Divinity: Twilight Sanctuary: nested named block,引導神力：暮光聖域,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Charge Magic Item,named-rule-block,Artificer,,EFA,classic-or-other,1,data/class/class-artificer.json,/classFeature/6/entries/1/entries/0/name,Magic Item Tinker: nested named block,,,pending,,0.50,
