english,category,classes,subclasses,sources,editions,occurrences,first_file,first_json_pointer,representative_context,proposed_zh_tw,alternative_zh_tw,status,translation_source,confidence,notes
Training in War and Song,subclass-feature,Wizard,Bladesinger,FRHoF,classic-or-other,1,data/class/class-wizard.json,/subclassFeature/82/name,subclass-feature: Training in War and Song,,,pending,,0.50,
Travel Along the Tree,subclass-feature,Barbarian,World Tree,XPHB,one,1,data/class/class-barbarian.json,/subclassFeature/89/name,subclass-feature: Travel Along the Tree,,,pending,,0.50,
Trickery Domain Spells,subclass-feature,Cleric,Trickery,XPHB,one,1,data/class/class-cleric.json,/subclassFeature/206/name,subclass-feature: Trickery Domain Spells,,,pending,,0.50,
Trickster's Transposition,subclass-feature,Cleric,Trickery,XPHB,one,1,data/class/class-cleric.json,/subclassFeature/207/name,subclass-feature: Trickster's Transposition,,,pending,,0.50,
Turn the Faithless,subclass-feature,Paladin,Ancients,PHB,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/13/name,subclass-feature: Turn the Faithless,,,pending,,0.50,
Turn the Tide,subclass-feature,Paladin,Crown,SCAG,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/40/name,subclass-feature: Turn the Tide,,,pending,,0.50,
Turn the Unholy,subclass-feature,Paladin,Devotion,PHB,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/22/name,subclass-feature: Turn the Unholy,,,pending,,0.50,
Ultimate Combat Superiority,subclass-feature,Fighter,Battle Master,XPHB,one,1,data/class/class-fighter.json,/subclassFeature/103/name,subclass-feature: Ultimate Combat Superiority,,,pending,,0.50,
Undead Patron,subclass-feature,Warlock,Undead,RHW,classic-or-other,1,data/class/class-warlock.json,/subclassFeature/54/name,subclass-feature: Undead Patron,,,pending,,0.50,
Undead Spells,subclass-feature,Warlock,Undead,RHW,classic-or-other,1,data/class/class-warlock.json,/subclassFeature/56/name,subclass-feature: Undead Spells,,,pending,,0.50,
Unfettered Mind,subclass-feature,Cleric,Knowledge,FRHoF,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/148/name,subclass-feature: Unfettered Mind,,,pending,,0.50,
Vitality of the Tree,subclass-feature,Barbarian,World Tree,XPHB,one,1,data/class/class-barbarian.json,/subclassFeature/86/name,subclass-feature: Vitality of the Tree,,,pending,,0.50,
Voice of Death,subclass-feature,Rogue,Phantom,RHW,classic-or-other,1,data/class/class-rogue.json,/subclassFeature/69/name,subclass-feature: Voice of Death,,,pending,,0.50,
Vow of Enmity,subclass-feature,Paladin,Vengeance,PHB; XPHB,classic-or-other; one,2,data/class/class-paladin.json,/subclassFeature/31/name,subclass-feature: Vow of Enmity,,,pending,,0.50,
War Bond,subclass-feature,Fighter,Eldritch Knight,XPHB,one,1,data/class/class-fighter.json,/subclassFeature/113/name,subclass-feature: War Bond,,,pending,,0.50,
War Domain Spells,subclass-feature,Cleric,War,XPHB,one,1,data/class/class-cleric.json,/subclassFeature/211/name,subclass-feature: War Domain Spells,,,pending,,0.50,
War God's Blessing,subclass-feature,Cleric,War,XPHB,one,1,data/class/class-cleric.json,/subclassFeature/213/name,subclass-feature: War God's Blessing,,,pending,,0.50,
Warrior of Mercy,subclass-feature,Monk,Mercy,XPHB,one,1,data/class/class-monk.json,/subclassFeature/66/name,subclass-feature: Warrior of Mercy,,,pending,,0.50,
Warrior of Shadow,subclass-feature,Monk,Shadow,XPHB,one,1,data/class/class-monk.json,/subclassFeature/79/name,subclass-feature: Warrior of Shadow,,,pending,,0.50,
Warrior of the Elements,subclass-feature,Monk,Elements,XPHB,one,1,data/class/class-monk.json,/subclassFeature/62/name,subclass-feature: Warrior of the Elements,,,pending,,0.50,
Warrior of the Open Hand,subclass-feature,Monk,Open Hand,XPHB,one,1,data/class/class-monk.json,/subclassFeature/74/name,subclass-feature: Warrior of the Open Hand,,,pending,,0.50,
Waxing and Waning,subclass-feature,Sorcerer,Lunar,DSotDQ,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/4/name,subclass-feature: Waxing and Waning,,,pending,,0.50,
Way of the Ascendant Dragon,subclass-feature,Monk,Ascendant Dragon,FTD,classic-or-other,1,data/class/class-monk.json,/subclassFeature/0/name,subclass-feature: Way of the Ascendant Dragon,,,pending,,0.50,
Wild Magic Sorcery,subclass-feature,Sorcerer,Wild Magic,XPHB,one,1,data/class/class-sorcerer.json,/subclassFeature/98/name,subclass-feature: Wild Magic Sorcery,,,pending,,0.50,
Wings Unfurled,subclass-feature,Monk,Ascendant Dragon,FTD,classic-or-other,1,data/class/class-monk.json,/subclassFeature/3/name,subclass-feature: Wings Unfurled,,,pending,,0.50,
Winter Walker,subclass-feature,Ranger,Winter Walker,FRHoF,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/64/name,subclass-feature: Winter Walker,,,pending,,0.50,
Winter Walker Spells,subclass-feature,Ranger,Winter Walker,FRHoF,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/65/name,subclass-feature: Winter Walker Spells,,,pending,,0.50,
Wrath of the Sea,subclass-feature,Druid,Sea,XPHB,one,1,data/class/class-druid.json,/subclassFeature/67/name,subclass-feature: Wrath of the Sea,,,pending,,0.50,
Wrath of the Wild,subclass-feature,Ranger,Hollow Warden,RHW,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/71/name,subclass-feature: Wrath of the Wild,,,pending,,0.50,
Zeal Domain (PSA),subclass-feature,Cleric,Zeal (PSA),PSA,classic-or-other,2,data/class/class-cleric.json,/subclassFeature/86/name,subclass-feature: Zeal Domain (PSA),,,pending,,0.50,
